BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5
1	1	1	5	1000	8020	8020.01	9	15.985	1	4	5	2	3	14523	0	1000	754	428	0	1	4	5	2	3	1432	1538	1712	1874	2032	6000	5000	1	1	1	1	1	1
1	2	1	5	1000	13020	13020.002	14	13.909	1	4	5	2	3	14523	0	1000	760	474	0	1	4	5	2	3	1478	1614	1766	1902	2036	6000	5000	1	1	1	1	1	1
1	3	0	5	1000	18020	18020.012	19	11.989	3	2	4	5	1	32451	0	1000	812	518	0	3	2	4	5	1	1522	1700	1812	2000	2154	6000	5000	1	1	1	1	1	1
1	4	1	5	1000	23020	23020.019	24	9.987	1	3	2	5	4	13254	0	1000	736	506	0	1	3	2	5	4	1510	1646	1772	1922	2030	6000	5000	1	1	1	1	1	1
1	5	0	5	1000	28020	28022.012	29	10.002	3	5	1	2	4	35124	0	1000	748	530	0	3	5	1	2	4	1534	1638	1784	1946	2056	6000	5000	1	1	1	1	1	1
1	6	1	5	1000	33020	33020.015	34	5.992	1	4	5	2	3	14523	0	1000	706	452	0	1	4	5	2	3	1456	1576	1724	1860	2012	6000	5000	1	1	1	1	1	1
1	7	1	5	1000	38020	38022	39	5.977	3	2	4	5	1	32451	0	1000	748	416	0	3	2	4	5	1	1420	1566	1650	1854	1990	6000	5000	1	1	1	1	1	1
1	8	1	5	1000	43020	43020.017	44	3.864	1	3	2	5	4	13254	0	1000	730	536	0	1	3	2	5	4	1540	1664	1810	1954	2088	6000	5000	1	1	1	1	1	1
1	9	1	5	1000	48020	48020.034	49	2.008	3	5	1	2	4	35124	0	1000	668	452	0	3	5	1	2	4	1456	1566	1712	1826	1944	6000	5000	1	1	1	1	1	1
1	10	1	5	1000	53020	53020.012	54	0	3	5	1	2	4	35124	0	1000	678	468	0	3	5	1	2	4	1472	1610	1732	1870	1970	6000	5000	1	1	1	1	1	1
1	11	1	5	1000	58020	58020.011	58	997.985	3	2	4	5	1	32451	0	1000	732	534	0	3	2	4	5	1	1538	1688	1776	1972	2086	6000	5000	1	1	1	1	1	1
1	12	0	5	1000	63020	63020.011	63	995.998	1	3	2	5	4	13254	0	1000	720	588	0	1	3	2	5	4	1592	1730	1858	1986	2104	6000	5000	1	1	1	1	1	1
1	13	0	5	1000	68020	68020.024	68	996.012	3	5	1	2	4	35124	0	1000	690	642	0	3	5	1	2	4	1646	1774	1890	2058	2150	6000	5000	1	1	1	1	1	1
1	14	1	5	1000	73020	73020.002	73	993.994	3	2	4	5	1	32451	0	1000	692	494	0	3	2	4	5	1	1498	1646	1728	1904	2012	6000	5000	1	1	1	1	1	1
1	15	1	5	1000	78020	78022.025	78	993.999	3	5	1	2	4	35124	0	1000	662	578	0	3	5	1	2	4	1582	1710	1820	1970	2076	6000	5000	1	1	1	1	1	1
1	16	1	5	1000	83020	83020.013	83	990.002	1	4	5	2	3	14523	0	1000	698	396	0	1	4	5	2	3	1400	1544	1696	1796	1936	6000	5000	1	1	1	1	1	1
1	17	0	5	1000	88020	88020.013	88	988.002	3	5	1	2	4	35124	0	16000	684	602	0	3	5	1	2	4	1606	1740	1860	1980	2074	6000	5000	1	1	1	1	1	1
1	18	0	5	1000	108020	108020.019	108	981.995	3	5	1	2	4	35124	0	1000	728	698	1	3	5	1	2	5	1702	1842	1962	2118	2130	6000	5000	0	1	1	1	1	1
1	19	0	5	1000	113020	113020	113	979.977	1	3	2	5	4	13254	0	1000	854	656	0	1	3	2	5	4	1660	1842	1994	2218	2324	6000	5000	1	1	1	1	1	1
1	20	1	5	1000	118020	118020.021	118	978.023	3	5	1	2	4	35124	0	1000	716	578	0	3	5	1	2	4	1582	1750	1878	2036	2144	6000	5000	1	1	1	1	1	1
1	21	0	5	1000	123020	123020.042	123	976.031	3	5	1	2	4	35124	0	1000	718	652	0	3	5	1	2	4	1656	1806	1944	2094	2208	6000	5000	1	1	1	1	1	1
1	22	0	5	1000	128020	128022.021	128	976.027	3	5	1	2	4	35124	0	1000	686	590	0	3	5	1	2	4	1594	1728	1866	2006	2110	6000	5000	1	1	1	1	1	1
1	23	1	5	1000	133020	133020.002	133	971.968	1	3	2	5	4	13254	0	1000	736	532	0	1	3	2	5	4	1536	1664	1816	1954	2070	6000	5000	1	1	1	1	1	1
1	24	1	5	1000	138020	138020.024	138	970.012	1	4	5	2	3	14523	0	1000	686	566	0	1	4	5	2	3	1570	1680	1854	1960	2104	6000	5000	1	1	1	1	1	1
1	25	0	5	1000	143020	143021.998	143	971.965	1	4	5	2	3	14523	0	1000	738	564	0	1	4	5	2	3	1568	1698	1880	1998	2134	6000	5000	1	1	1	1	1	1
1	26	1	5	1000	148020	148020.012	148	967.979	1	3	2	5	4	13254	0	1000	716	528	0	1	3	2	5	4	1532	1638	1764	1914	1984	6000	5000	1	1	1	1	1	1
1	27	0	5	1000	153020	153020.012	153	966.001	3	2	4	5	1	32451	0	1000	706	516	0	3	2	4	5	1	1520	1648	1746	1914	2052	6000	5000	1	1	1	1	1	1
1	28	0	5	1000	158020	158020.035	158	964.022	1	4	5	2	3	14523	0	1000	618	414	0	1	4	5	2	3	1418	1524	1680	1768	1880	6000	5000	1	1	1	1	1	1
1	29	0	5	1000	163020	163020.024	163	961.914	1	4	5	2	3	14523	0	1000	648	590	0	1	4	5	2	3	1594	1712	1868	1952	2090	6000	5000	1	1	1	1	1	1
1	30	0	5	1000	168020	168020.009	168	959.969	3	5	1	2	4	35124	0	1000	646	562	0	3	5	1	2	4	1566	1704	1808	1950	2066	6000	5000	1	1	1	1	1	1
1	31	0	5	1000	173020	173020.024	173	957.988	1	4	5	2	3	14523	0	1000	636	562	0	1	4	5	2	3	1566	1690	1838	1908	2054	6000	5000	1	1	1	1	1	1
1	32	1	5	1000	178020	178020.035	178	958.022	1	4	5	2	3	14523	0	1000	636	480	0	1	4	5	2	3	1484	1608	1758	1828	1956	6000	5000	1	1	1	1	1	1
1	33	1	5	1000	183020	183020.022	183	956.017	1	3	2	5	4	13254	0	1000	644	502	0	1	3	2	5	4	1506	1628	1730	1874	1952	6000	5000	1	1	1	1	1	1
1	34	0	5	1000	188020	188020.012	188	954.002	1	4	5	2	3	14523	0	16000	596	462	0	1	4	5	2	3	1466	1562	1708	1788	1900	6000	5000	1	1	1	1	1	1
1	35	0	5	1000	208020	208020.016	208	946.005	1	4	5	2	3	14523	0	1000	664	484	0	1	4	5	2	3	1488	1632	1792	1886	2020	6000	5000	1	1	1	1	1	1
1	36	0	5	1000	213020	213020.046	213	946.016	3	2	4	5	1	32451	0	1000	700	550	0	3	2	4	5	1	1554	1664	1776	1940	2066	6000	5000	1	1	1	1	1	1
1	37	1	5	1000	218020	218020.012	218	944.001	3	5	1	2	4	35124	0	1000	600	434	0	3	5	1	2	4	1438	1552	1652	1768	1882	6000	5000	1	1	1	1	1	1
1	38	0	5	1000	223020	223020.012	223	941.958	3	2	4	5	1	32451	0	1000	690	554	0	3	2	4	5	1	1558	1686	1762	1958	2076	6000	5000	1	1	1	1	1	1
1	39	1	5	1000	228020	228022.001	228	941.979	3	2	4	5	1	32451	0	1000	614	552	0	3	2	4	5	1	1556	1672	1758	1900	1968	6000	5000	1	1	1	1	1	1
1	40	0	5	1000	233020	233022.001	233	940.019	1	4	5	2	3	14523	0	1000	630	458	0	1	4	5	2	3	1462	1600	1726	1818	1922	6000	5000	1	1	1	1	1	1
1	41	1	5	1000	238020	238020.001	238	935.997	3	5	1	2	4	35124	0	1000	574	460	0	3	5	1	2	4	1464	1576	1654	1758	1856	6000	5000	1	1	1	1	1	1
1	42	0	5	1000	243020	243022.002	243	936.001	1	3	2	5	4	13254	0	1000	772	456	0	1	3	2	5	4	1460	1620	1776	1946	2054	6000	5000	1	1	1	1	1	1
1	43	1	5	1000	248020	248020.001	248	934.013	1	4	5	2	3	14523	0	1000	596	522	0	1	4	5	2	3	1526	1664	1810	1868	1986	6000	5000	1	1	1	1	1	1
1	44	0	5	1000	253020	253020.004	253	932.001	1	3	2	5	4	13254	0	1000	732	406	0	1	3	2	5	4	1410	1564	1674	1838	1928	6000	5000	1	1	1	1	1	1
1	45	1	5	1000	258020	258020.001	258	930.016	1	3	2	5	4	13254	0	1000	720	432	0	1	3	2	5	4	1436	1580	1678	1830	1930	6000	5000	1	1	1	1	1	1
1	46	1	5	1000	263020	263021.982	263	929.968	1	3	2	5	4	13254	0	1000	658	462	0	1	3	2	5	4	1466	1610	1700	1834	1902	6000	5000	1	1	1	1	1	1
1	47	0	5	1000	268020	268020.006	268	926.004	1	3	2	5	4	13254	0	1000	668	526	0	1	3	2	5	4	1530	1674	1780	1910	1986	6000	5000	1	1	1	1	1	1
1	48	1	5	1000	273020	273020.006	273	926.024	3	2	4	5	1	32451	0	1000	668	448	0	3	2	4	5	1	1452	1560	1650	1824	1948	6000	5000	1	1	1	1	1	1
1	49	1	5	1000	278020	278021.986	278	926.001	3	2	4	5	1	32451	0	1000	664	512	0	3	2	4	5	1	1516	1642	1716	1864	2000	6000	5000	1	1	1	1	1	1
1	50	0	5	1000	283020	283021.982	283	924	3	5	1	2	4	35124	0	1000	644	526	0	3	5	1	2	4	1530	1664	1776	1916	2008	6000	5000	1	1	1	1	1	1
1	51	0	5	1000	288020	288021.984	288	921.984	3	2	4	5	1	32451	0	16000	756	568	0	3	2	4	5	1	1572	1724	1832	1998	2142	6000	5000	1	1	1	1	1	1
1	52	0	5	1000	308020	308021.984	308	914	3	2	4	5	1	32451	0	1000	786	636	0	3	2	4	5	1	1640	1802	1898	2092	2226	6000	5000	1	1	1	1	1	1
1	53	0	5	1000	313020	313021.984	313	911.999	1	3	2	5	4	13254	0	1000	696	580	0	1	3	2	5	4	1584	1708	1838	1982	2074	6000	5000	1	1	1	1	1	1
1	54	0	5	1000	318020	318020.007	318	910.009	1	3	2	5	4	13254	0	1000	680	500	0	1	3	2	5	4	1504	1636	1740	1870	1952	6000	5000	1	1	1	1	1	1
1	55	0	5	1000	323020	323020	323	908.012	1	4	5	2	3	14523	0	1000	738	342	0	1	4	5	2	3	1346	1486	1656	1778	1898	6000	5000	1	1	1	1	1	1
1	56	1	5	1000	328020	328021.981	328	907.998	3	2	4	5	1	32451	0	1000	712	464	0	3	2	4	5	1	1468	1612	1684	1856	1986	6000	5000	1	1	1	1	1	1
1	57	0	5	1000	333020	333021.984	333	905.996	3	2	4	5	1	32451	0	1000	712	492	0	3	2	4	5	1	1496	1632	1722	1896	2002	6000	5000	1	1	1	1	1	1
1	58	0	5	1000	338020	338021.985	338	904	3	2	4	5	1	32451	0	1000	678	484	0	3	2	4	5	1	1488	1610	1692	1866	1960	6000	5000	1	1	1	1	1	1
1	59	0	5	1000	343020	343021.985	343	901.986	3	5	1	2	4	35124	0	1000	618	414	0	3	5	1	2	4	1418	1562	1654	1778	1864	6000	5000	1	1	1	1	1	1
1	60	1	5	1000	348020	348021.982	348	899.997	3	5	1	2	4	35124	0	1000	588	418	0	3	5	1	2	4	1422	1546	1640	1758	1840	6000	5000	1	1	1	1	1	1
1	61	1	5	1000	353020	353021.986	353	900.003	1	3	2	5	4	13254	0	1000	716	416	0	1	3	2	5	4	1420	1558	1692	1810	1908	6000	5000	1	1	1	1	1	1
1	62	1	5	1000	358020	358022.008	358	898.005	3	2	4	5	1	32451	0	1000	658	456	0	3	2	4	5	1	1460	1580	1650	1802	1924	6000	5000	1	1	1	1	1	1
1	63	1	5	1000	363020	363022.012	363	896.01	1	4	5	2	3	14523	0	1000	670	478	0	1	4	5	2	3	1482	1606	1746	1850	1956	6000	5000	1	1	1	1	1	1
1	64	1	5	1000	368020	368021.986	368	893.998	3	5	1	2	4	35124	0	1000	604	514	0	3	5	1	2	4	1518	1640	1754	1860	1950	6000	5000	1	1	1	1	1	1
1	65	0	5	1000	373020	373022.249	373	892.266	1	4	5	2	3	14523	0	1000	676	496	0	1	4	5	2	3	1500	1648	1796	1914	2032	6000	5000	1	1	1	1	1	1
1	66	0	5	1000	378020	378021.986	378	890.005	1	3	2	5	4	13254	0	1000	666	520	0	1	3	2	5	4	1524	1640	1766	1902	1984	6000	5000	1	1	1	1	1	1
1	67	0	5	1000	383020	383020.003	383	886.021	3	2	4	5	1	32451	0	1000	718	578	0	3	2	4	5	1	1582	1728	1782	1958	2078	6000	5000	1	1	1	1	1	1
1	68	1	5	1000	388020	388021.984	388	885.999	1	4	5	2	3	14523	0	16000	576	436	0	1	4	5	2	3	1440	1554	1678	1760	1868	6000	5000	1	1	1	1	1	1
2	1	1	5	1000	8020	8020.017	9	14.028	1	3	2	5	4	13254	0	1000	746	406	0	1	3	2	5	4	1410	1558	1692	1818	1906	6000	5000	1	1	1	1	1	1
2	2	0	5	1000	13020	13020.001	14	11.994	3	2	4	5	1	32451	0	1000	664	552	0	3	2	4	5	1	1556	1690	1774	1940	2046	6000	5000	1	1	1	1	1	1
2	3	1	5	1000	18020	18020.012	19	11.994	1	3	2	5	4	13254	0	1000	648	400	0	1	3	2	5	4	1404	1498	1614	1714	1802	6000	5000	1	1	1	1	1	1
2	4	0	5	1000	23020	23020.012	24	10.011	1	4	5	2	3	14523	0	1000	634	444	0	1	4	5	2	3	1448	1568	1704	1820	1918	6000	5000	1	1	1	1	1	1
2	5	1	5	1000	28020	28020.024	29	8.021	1	4	5	2	3	14523	0	1000	652	392	0	1	4	5	2	3	1396	1522	1662	1776	1894	6000	5000	1	1	1	1	1	1
2	6	0	5	1000	33020	33020.002	34	6	3	5	1	2	4	35124	0	1000	642	470	0	3	5	1	2	4	1474	1630	1736	1866	1934	6000	5000	1	1	1	1	1	1
2	7	0	5	1000	38020	38020.028	39	3.999	1	3	2	5	4	13254	0	1000	784	548	0	1	3	2	5	4	1552	1680	1812	1988	2148	6000	5000	1	1	1	1	1	1
2	8	0	5	1000	43020	43020.06	44	2.07	1	3	2	5	4	13254	0	1000	640	460	0	1	3	2	5	4	1464	1584	1700	1798	1878	6000	5000	1	1	1	1	1	1
2	9	0	5	1000	48020	48020.059	49	0	1	4	5	2	3	14523	0	1000	658	486	0	1	4	5	2	3	1490	1622	1770	1890	1990	6000	5000	1	1	1	1	1	1
2	10	1	5	1000	53020	53022.148	54	2.158	1	3	2	5	4	13254	0	1000	682	508	0	1	3	2	5	4	1512	1624	1766	1874	1988	6000	5000	1	1	1	1	1	1
2	11	1	5	1000	58020	58020.004	58	997.98	3	2	4	5	1	32451	0	1000	672	514	0	3	2	4	5	1	1518	1652	1718	1876	1988	6000	5000	1	1	1	1	1	1
2	12	0	5	1000	63020	63020.004	63	996.003	1	3	2	5	4	13254	0	1000	644	486	0	1	3	2	5	4	1490	1596	1722	1836	1910	6000	5000	1	1	1	1	1	1
