BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5
1	29	0	5	1000	163020	163020.001	163	964.002	3	2	4	5	1	32451	0	1000	854	448	0	3	2	4	5	1	1452	1600	1714	1874	2014	6000	5000	1	1	1	1	1	1
1	30	0	5	1000	168020	168021.989	168	963.988	1	3	2	5	4	13254	0	1000	792	594	0	1	3	2	5	4	1598	1732	1884	2036	2184	6000	5000	1	1	1	1	1	1
1	31	0	5	1000	173020	173022	173	961.998	1	3	2	5	4	13254	0	1000	752	480	0	1	3	2	5	4	1484	1614	1764	1908	2030	6000	5000	1	1	1	1	1	1
1	32	0	5	1000	178020	178020.003	178	957.984	3	2	4	5	1	32451	0	1000	786	462	0	3	2	4	5	1	1466	1612	1740	1902	2054	6000	5000	1	1	1	1	1	1
1	33	0	5	1000	183020	183020.001	183	955.998	3	5	1	2	4	35124	0	1000	776	468	0	3	5	1	2	4	1472	1590	1704	1902	2016	6000	5000	1	1	1	1	1	1
1	34	1	5	1000	188020	188020.002	188	953.999	3	5	1	2	4	35124	0	16000	790	454	0	3	5	1	2	4	1458	1586	1708	1888	2016	6000	5000	1	1	1	1	1	1
1	35	1	5	1000	208020	208020.002	208	948	3	5	1	2	4	35124	0	1000	728	578	0	3	5	1	2	4	1582	1722	1848	2012	2132	6000	5000	1	1	1	1	1	1
1	36	1	5	1000	213020	213020.015	213	946.013	1	4	5	2	3	14523	0	1000	764	382	0	1	4	5	2	3	1386	1514	1672	1808	1960	6000	5000	1	1	1	1	1	1
1	37	1	5	1000	218020	218020.003	218	944.005	1	3	2	5	4	13254	0	1000	824	406	0	1	3	2	5	4	1410	1556	1712	1862	1992	6000	5000	1	1	1	1	1	1
1	38	0	5	1000	223020	223020.001	223	942	3	5	1	2	4	35124	0	1000	752	418	0	3	5	1	2	4	1422	1546	1682	1858	1984	6000	5000	1	1	1	1	1	1
1	39	0	5	1000	228020	228020	228	940.011	1	4	5	2	3	14523	0	1000	716	514	0	1	4	5	2	3	1518	1642	1792	1912	2024	6000	5000	1	1	1	1	1	1
1	40	0	5	1000	233020	233020	233	940.01	1	3	2	5	4	13254	0	1000	752	526	0	1	3	2	5	4	1530	1668	1798	1920	2034	6000	5000	1	1	1	1	1	1
1	41	1	5	1000	238020	238021.995	238	939.995	3	2	4	5	1	32451	0	1000	780	470	0	3	2	4	5	1	1474	1610	1718	1866	1988	6000	5000	1	1	1	1	1	1
1	42	0	5	1000	243020	243020.002	243	936	1	4	5	2	3	14523	0	1000	696	404	0	1	4	5	2	3	1408	1518	1672	1790	1912	6000	5000	1	1	1	1	1	1
1	43	0	5	1000	248020	248020.003	248	934.001	1	4	5	2	3	14523	0	1000	654	348	0	1	4	5	2	3	1352	1450	1572	1706	1832	6000	5000	1	1	1	1	1	1
1	44	0	5	1000	253020	253020.003	253	932.003	3	2	4	5	1	32451	0	1000	774	430	0	3	2	4	5	1	1434	1566	1690	1872	1988	6000	5000	1	1	1	1	1	1
1	45	1	5	1000	258020	258021.979	258	933.993	1	4	5	2	3	14523	0	1000	780	426	0	1	4	5	2	3	1430	1562	1716	1852	1988	6000	5000	1	1	1	1	1	1
1	46	0	5	1000	263020	263021.971	263	929.983	1	4	5	2	3	14523	0	1000	718	380	0	1	4	5	2	3	1384	1496	1644	1782	1896	6000	5000	1	1	1	1	1	1
1	47	1	5	1000	268020	268021.97	268	929.985	1	3	2	5	4	13254	0	1000	872	452	0	1	3	2	5	4	1456	1586	1732	1886	2104	6000	5000	1	1	1	1	1	1
1	48	1	5	1000	273020	273021.985	273	928.01	1	3	2	5	4	13254	0	1000	788	448	0	1	3	2	5	4	1452	1598	1746	1866	2052	6000	5000	1	1	1	1	1	1
1	49	1	5	1000	278020	278021.975	278	925.99	3	2	4	5	1	32451	0	1000	790	408	0	3	2	4	5	1	1412	1570	1696	1868	2014	6000	5000	1	1	1	1	1	1
1	50	0	5	1000	283020	283021.988	283	924.012	1	3	2	5	4	13254	0	1000	790	432	0	1	3	2	5	4	1436	1578	1718	1872	1992	6000	5000	1	1	1	1	1	1
1	51	0	5	1000	288020	288021.977	288	921.995	1	4	5	2	3	14523	0	16000	722	554	0	1	4	5	2	3	1558	1686	1856	1982	2108	6000	5000	1	1	1	1	1	1
1	52	0	5	1000	308020	308021.989	308	917.998	1	4	5	2	3	14523	0	1000	738	520	0	1	4	5	2	3	1524	1654	1816	1982	2122	6000	5000	1	1	1	1	1	1
1	53	1	5	1000	313020	313021.995	313	914.023	3	2	4	5	1	32451	0	1000	778	478	0	3	2	4	5	1	1482	1630	1764	1940	2066	6000	5000	1	1	1	1	1	1
1	54	1	5	1000	318020	318021.977	318	912.005	1	4	5	2	3	14523	0	1000	730	408	0	1	4	5	2	3	1412	1534	1708	1852	1992	6000	5000	1	1	1	1	1	1
1	55	0	5	1000	323020	323021.973	323	909.998	3	5	1	2	4	35124	0	1000	738	422	0	3	5	1	2	4	1426	1540	1648	1822	1922	6000	5000	1	1	1	1	1	1
1	56	1	5	1000	328020	328021.991	328	910.01	3	2	4	5	1	32451	0	1000	838	450	0	3	2	4	5	1	1454	1598	1710	1904	2060	6000	5000	1	1	1	1	1	1
1	57	0	5	1000	333020	333021.973	333	905.999	3	5	1	2	4	35124	0	1000	770	318	0	3	5	1	2	4	1322	1466	1586	1756	1876	6000	5000	1	1	1	1	1	1
1	58	1	5	1000	338020	338021.989	338	904.017	1	4	5	2	3	14523	0	1000	732	498	0	1	4	5	2	3	1502	1626	1788	1902	2052	6000	5000	1	1	1	1	1	1
1	59	1	5	1000	343020	343021.984	343	903.997	1	4	5	2	3	14523	0	1000	684	356	0	1	4	5	2	3	1360	1484	1636	1748	1866	6000	5000	1	1	1	1	1	1
1	60	0	5	1000	348020	348021.979	348	902.002	1	3	2	5	4	13254	0	1000	720	450	0	1	3	2	5	4	1454	1578	1722	1842	1966	6000	5000	1	1	1	1	1	1
1	61	1	5	1000	353020	353021.978	353	900.004	3	5	1	2	4	35124	0	1000	634	468	0	3	5	1	2	4	1472	1578	1694	1826	1940	6000	5000	1	1	1	1	1	1
1	62	0	5	1000	358020	358021.989	358	897.983	3	5	1	2	4	35124	0	1000	654	482	0	3	5	1	2	4	1486	1604	1718	1856	1954	6000	5000	1	1	1	1	1	1
1	63	0	5	1000	363020	363021.974	363	896.004	3	5	1	2	4	35124	0	1000	708	494	0	3	5	1	2	4	1498	1598	1726	1900	1968	6000	5000	1	1	1	1	1	1
1	64	1	5	1000	368020	368021.974	368	893.98	1	3	2	5	4	13254	0	1000	788	450	0	1	3	2	5	4	1454	1568	1752	1902	2042	6000	5000	1	1	1	1	1	1
1	65	0	5	1000	373020	373022.002	373	892.022	1	3	2	5	4	13254	0	1000	752	422	0	1	3	2	5	4	1426	1562	1718	1856	1968	6000	5000	1	1	1	1	1	1
1	66	0	5	1000	378020	378021.988	378	892.016	3	5	1	2	4	35124	0	1000	742	538	0	3	5	1	2	4	1542	1666	1788	1972	2106	6000	5000	1	1	1	1	1	1
1	67	0	5	1000	383020	383021.977	383	890.002	1	3	2	5	4	13254	0	1000	694	540	0	1	3	2	5	4	1544	1678	1810	1940	2054	6000	5000	1	1	1	1	1	1
1	68	1	5	1000	388020	388021.98	388	887.986	1	3	2	5	4	13254	0	16000	704	442	0	1	3	2	5	4	1446	1566	1704	1844	1946	6000	5000	1	1	1	1	1	1
2	1	1	5	1000	8020	8020.022	9	16.011	1	4	5	2	3	14523	0	1000	688	458	0	1	4	5	2	3	1462	1586	1742	1878	2016	6000	5000	1	1	1	1	1	1
2	2	1	5	1000	13020	13020.002	14	14.011	1	3	2	5	4	13254	0	1000	662	460	0	1	3	2	5	4	1464	1586	1716	1834	1924	6000	5000	1	1	1	1	1	1
2	3	1	5	1000	18020	18021.993	19	13.994	1	4	5	2	3	14523	0	1000	638	416	0	1	4	5	2	3	1420	1526	1668	1766	1890	6000	5000	1	1	1	1	1	1
2	4	0	5	1000	23020	23020.002	24	9.989	3	2	4	5	1	32451	0	1000	772	364	0	3	2	4	5	1	1368	1496	1620	1776	1894	6000	5000	1	1	1	1	1	1
2	5	1	5	1000	28020	28022	29	10	3	2	4	5	1	32451	0	1000	714	380	0	3	2	4	5	1	1384	1504	1590	1776	1892	6000	5000	1	1	1	1	1	1
2	6	1	5	1000	33020	33022	34	8.009	3	5	1	2	4	35124	0	1000	638	476	0	3	5	1	2	4	1480	1592	1692	1810	1928	6000	5000	1	1	1	1	1	1
