BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5
1	29	0	5	1000	163020	163021.892	163	963.999	1	4	5	2	3	14523	0	1000	956	336	0	1	4	5	2	3	1340	1578	1806	2020	2206	6000	5000	1	1	1	1	1	1
1	30	0	5	1000	168020	168021.892	168	962.008	3	2	4	5	1	32451	0	1000	1700	404	0	3	2	4	5	1	1408	1702	2004	2310	2940	6000	5000	1	1	1	1	1	1
1	31	1	5	1000	173020	173021.885	173	962.005	3	2	4	5	1	32451	0	1000	1424	420	0	3	2	4	5	1	1424	1674	1956	2232	2676	6000	5000	1	1	1	1	1	1
1	32	1	5	1000	178020	178021.885	178	960.003	1	3	2	5	4	13254	0	1000	1266	330	0	1	3	2	5	4	1334	1626	1880	2166	2434	6000	5000	1	1	1	1	1	1
1	33	1	5	1000	183020	183021.905	183	957.999	1	3	2	5	4	13254	0	1000	1232	252	0	1	3	2	5	4	1256	1518	1802	2070	2314	6000	5000	1	1	1	1	1	1
1	34	0	5	1000	188020	188021.883	188	956.002	1	4	5	2	3	14523	0	16000	1300	336	0	1	4	5	2	3	1340	1626	1920	2210	2488	6000	5000	1	1	1	1	1	1
1	35	0	5	1000	208020	208021.881	208	949.986	1	4	5	2	3	14523	0	1000	1164	444	0	1	4	5	2	3	1448	1724	1996	2252	2506	6000	5000	1	1	1	1	1	1
1	36	1	5	1000	213020	213021.881	213	947.998	3	2	4	5	1	32451	0	1000	1114	348	0	3	2	4	5	1	1352	1612	1864	2108	2320	6000	5000	1	1	1	1	1	1
1	37	0	5	1000	218020	218021.869	218	946.007	1	4	5	2	3	14523	0	1000	1168	326	0	1	4	5	2	3	1330	1604	1874	2136	2360	6000	5000	1	1	1	1	1	1
1	38	1	5	1000	223020	223021.859	223	943.993	3	5	1	2	4	35124	0	1000	1178	292	0	3	5	1	2	4	1296	1562	1824	2118	2334	6000	5000	1	1	1	1	1	1
1	39	1	5	1000	228020	228021.858	228	943.986	3	2	4	5	1	32451	0	1000	1206	356	0	3	2	4	5	1	1360	1626	1902	2170	2422	6000	5000	1	1	1	1	1	1
1	40	0	5	1000	233020	233021.872	233	940.009	3	5	1	2	4	35124	0	1000	1198	332	0	3	5	1	2	4	1336	1620	1882	2150	2394	6000	5000	1	1	1	1	1	1
1	41	1	5	1000	238020	238021.868	238	938.008	3	5	1	2	4	35124	0	1000	1120	272	0	3	5	1	2	4	1276	1538	1780	2040	2294	6000	5000	1	1	1	1	1	1
1	42	0	5	1000	243020	243021.858	243	935.965	1	3	2	5	4	13254	0	1000	1106	270	0	1	3	2	5	4	1274	1540	1780	2016	2256	6000	5000	1	1	1	1	1	1
1	43	0	5	1000	248020	248021.864	248	936.002	1	4	5	2	3	14523	0	1000	1046	360	0	1	4	5	2	3	1364	1590	1814	2048	2290	6000	5000	1	1	1	1	1	1
1	44	0	5	1000	253020	253021.857	253	933.995	1	4	5	2	3	14523	0	1000	1068	422	0	1	4	5	2	3	1426	1668	1906	2146	2384	6000	5000	1	1	1	1	1	1
1	45	1	5	1000	258020	258021.862	258	931.999	1	3	2	5	4	13254	0	1000	1122	308	0	1	3	2	5	4	1312	1576	1840	2076	2290	6000	5000	1	1	1	1	1	1
1	46	1	5	1000	263020	263021.874	263	930.024	1	4	5	2	3	14523	0	1000	1096	264	0	1	4	5	2	3	1268	1522	1766	2018	2234	6000	5000	1	1	1	1	1	1
1	47	1	5	1000	268020	268021.865	268	928.002	1	4	5	2	3	14523	0	1000	1154	312	0	1	4	5	2	3	1316	1558	1830	2074	2336	6000	5000	1	1	1	1	1	1
1	48	1	5	1000	273020	273021.868	273	928.011	3	5	1	2	4	35124	0	1000	1220	314	0	3	5	1	2	4	1318	1610	1850	2170	2394	6000	5000	1	1	1	1	1	1
1	49	1	5	1000	278020	278021.865	278	923.986	1	4	5	2	3	14523	0	1000	1250	326	0	1	4	5	2	3	1330	1620	1888	2172	2452	6000	5000	1	1	1	1	1	1
1	50	1	5	1000	283020	283021.871	283	923.997	3	2	4	5	1	32451	0	1000	1166	404	0	3	2	4	5	1	1408	1664	1918	2174	2442	6000	5000	1	1	1	1	1	1
1	51	0	5	1000	288020	288021.857	288	921.979	1	3	2	5	4	13254	0	16000	1118	244	0	1	3	2	5	4	1248	1512	1740	1986	2228	6000	5000	1	1	1	1	1	1
1	52	0	5	1000	308020	308021.91	308	914.036	1	3	2	5	4	13254	0	1000	1122	518	0	1	3	2	5	4	1522	1796	2042	2262	2492	6000	5000	1	1	1	1	1	1
1	53	1	5	1000	313020	313021.882	313	911.998	3	2	4	5	1	32451	0	1000	1180	342	0	3	2	4	5	1	1346	1586	1856	2126	2364	6000	5000	1	1	1	1	1	1
1	54	1	5	1000	318020	318021.851	318	911.98	3	2	4	5	1	32451	0	1000	1178	322	0	3	2	4	5	1	1326	1572	1838	2098	2326	6000	5000	1	1	1	1	1	1
1	55	1	5	1000	323020	323021.888	323	910.018	3	5	1	2	4	35124	0	1000	1128	286	0	3	5	1	2	4	1290	1522	1734	2022	2272	6000	5000	1	1	1	1	1	1
1	56	0	5	1000	328020	328021.882	328	908.002	1	4	5	2	3	14523	0	1000	1102	312	0	1	4	5	2	3	1316	1540	1756	2000	2294	6000	5000	1	1	1	1	1	1
1	57	0	5	1000	333020	333021.868	333	905.978	1	3	2	5	4	13254	0	1000	1124	180	0	1	3	2	5	4	1184	1434	1672	1916	2176	6000	5000	1	1	1	1	1	1
1	58	0	5	1000	338020	338021.881	338	904.016	1	3	2	5	4	13254	0	1000	1000	190	0	1	3	2	5	4	1194	1422	1666	1866	2074	6000	5000	1	1	1	1	1	1
1	59	1	5	1000	343020	343021.878	343	902.028	1	4	5	2	3	14523	0	1000	992	324	0	1	4	5	2	3	1328	1550	1750	1974	2226	6000	5000	1	1	1	1	1	1
1	60	0	5	1000	348020	348021.891	348	900.003	3	2	4	5	1	32451	0	1000	1384	362	0	3	2	4	5	1	1366	1596	1912	2316	2616	6000	5000	1	1	1	1	1	1
1	61	0	5	1000	353020	353021.874	353	899.963	3	5	1	2	4	35124	0	1000	1180	294	0	3	5	1	2	4	1298	1572	1802	2112	2348	6000	5000	1	1	1	1	1	1
1	62	0	5	1000	358020	358021.872	358	898	3	5	1	2	4	35124	0	1000	1208	344	0	3	5	1	2	4	1348	1598	1858	2160	2428	6000	5000	1	1	1	1	1	1
1	63	1	5	1000	363020	363021.882	363	896.002	3	2	4	5	1	32451	0	1000	1214	498	0	3	2	4	5	1	1502	1750	2062	2330	2588	6000	5000	1	1	1	1	1	1
1	64	1	5	1000	368020	368021.882	368	894.017	1	4	5	2	3	14523	0	1000	1098	306	0	1	4	5	2	3	1310	1552	1790	2040	2316	6000	5000	1	1	1	1	1	1
1	65	0	5	1000	373020	373021.874	373	892.019	1	3	2	5	4	13254	0	1000	1044	386	0	1	3	2	5	4	1390	1648	1902	2076	2324	6000	5000	1	1	1	1	1	1
1	66	0	5	1000	378020	378021.893	378	890.019	3	5	1	2	4	35124	0	1000	1118	310	0	3	5	1	2	4	1314	1570	1792	2082	2302	6000	5000	1	1	1	1	1	1
1	67	1	5	1000	383020	383021.907	383	888.034	1	3	2	5	4	13254	0	1000	1112	294	0	1	3	2	5	4	1298	1574	1794	2040	2284	6000	5000	1	1	1	1	1	1
1	68	1	5	1000	388020	388021.872	388	887.991	3	2	4	5	1	32451	0	16000	1238	388	0	3	2	4	5	1	1392	1648	1944	2206	2448	6000	5000	1	1	1	1	1	1
2	1	0	5	1000	8020	8021.985	9	17.998	1	4	5	2	3	14523	0	1000	1078	378	0	1	4	5	2	3	1382	1652	1868	2092	2326	6000	5000	1	1	1	1	1	1
2	2	0	5	1000	13020	13021.987	14	15.999	3	2	4	5	1	32451	0	1000	1152	344	0	3	2	4	5	1	1348	1592	1892	2094	2322	6000	5000	1	1	1	1	1	1
