BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5
1	1	1	5	1000	8020	8020.015	9	16.014	1	3	2	5	4	13254	0	1000	2188	522	0	1	3	2	5	4	1526	2074	2568	3022	3456	6000	5000	1	1	1	1	1	1
1	2	0	5	1000	13020	13022.01	14	16.019	3	2	4	5	1	32451	0	1000	1994	476	0	3	2	4	5	1	1480	1950	2394	2834	3266	6000	5000	1	1	1	1	1	1
1	3	0	5	1000	18020	18021.998	19	13.999	1	3	2	5	4	13254	0	1000	1936	416	0	1	3	2	5	4	1420	1868	2308	2732	3128	6000	5000	1	1	1	1	1	1
1	4	0	5	1000	23020	23021.986	24	11.984	3	2	4	5	1	32451	0	1000	2096	448	0	3	2	4	5	1	1452	1932	2390	2836	3304	6000	5000	1	1	1	1	1	1
1	5	0	5	1000	28020	28022	29	10.002	3	5	1	2	4	35124	0	1000	1968	496	0	3	5	1	2	4	1500	1932	2390	2832	3248	6000	5000	1	1	1	1	1	1
1	6	1	5	1000	33020	33022	34	9.918	3	2	4	5	1	32451	0	1000	1936	534	0	3	2	4	5	1	1538	1980	2394	2838	3248	6000	5000	1	1	1	1	1	1
1	7	1	5	1000	38020	38021.988	39	7.982	3	2	4	5	1	32451	0	1000	1974	398	0	3	2	4	5	1	1402	1870	2294	2740	3154	6000	5000	1	1	1	1	1	1
1	8	0	5	1000	43020	43020	44	3.999	3	2	4	5	1	32451	0	1000	1992	472	0	3	2	4	5	1	1476	1980	2408	2858	3252	6000	5000	1	1	1	1	1	1
1	9	0	5	1000	48020	48021.981	49	3.981	1	4	5	2	3	14523	0	1000	2048	444	0	1	4	5	2	3	1448	1928	2418	2892	3304	6000	5000	1	1	1	1	1	1
1	10	0	5	1000	53020	53022.001	54	2.004	1	3	2	5	4	13254	0	1000	1930	450	0	1	3	2	5	4	1454	1902	2340	2756	3150	6000	5000	1	1	1	1	1	1
1	11	1	5	1000	58020	58020.013	58	998.029	1	3	2	5	4	13254	0	1000	1806	494	0	1	3	2	5	4	1498	1910	2344	2742	3096	6000	5000	1	1	1	1	1	1
1	12	0	5	1000	63020	63021.988	63	999.986	1	3	2	5	4	13254	0	1000	1872	448	0	1	3	2	5	4	1452	1860	2288	2670	3076	6000	5000	1	1	1	1	1	1
1	13	0	5	1000	68020	68020	68	996	1	4	5	2	3	14523	0	1000	1946	424	0	1	4	5	2	3	1428	1876	2434	2844	3214	6000	5000	1	1	1	1	1	1
1	14	1	5	1000	73020	73021.988	73	995.956	1	3	2	5	4	13254	0	1000	1860	528	0	1	3	2	5	4	1532	1964	2388	2780	3158	6000	5000	1	1	1	1	1	1
1	15	0	5	1000	78020	78020.001	78	991.999	3	5	1	2	4	35124	0	1000	1848	396	0	3	5	1	2	4	1400	1808	2218	2646	3036	6000	5000	1	1	1	1	1	1
1	16	1	5	1000	83020	83020	83	990.001	1	4	5	2	3	14523	0	1000	2094	518	0	1	4	5	2	3	1522	2058	2538	3036	3466	6000	5000	1	1	1	1	1	1
1	17	0	5	1000	88020	88022	88	990	3	2	4	5	1	32451	0	16000	2120	600	0	3	2	4	5	1	1604	2104	2522	3012	3442	6000	5000	1	1	1	1	1	1
1	18	0	5	1000	108020	108022.001	108	984.001	3	2	4	5	1	32451	0	1000	2208	672	0	3	2	4	5	1	1676	2306	2726	3166	3648	6000	5000	1	1	1	1	1	1
1	19	1	5	1000	113020	113022.002	113	982.013	3	2	4	5	1	32451	0	1000	2028	468	0	3	2	4	5	1	1472	1926	2362	2814	3276	6000	5000	1	1	1	1	1	1
1	20	1	5	1000	118020	118022.006	118	980.005	1	4	5	2	3	14523	0	1000	2004	548	0	1	4	5	2	3	1552	2048	2522	2972	3388	6000	5000	1	1	1	1	1	1
1	21	1	5	1000	123020	123020.002	123	975.999	3	5	1	2	4	35124	0	1000	2138	488	0	3	5	1	2	4	1492	2044	2518	2976	3422	6000	5000	1	1	1	1	1	1
1	22	1	5	1000	128020	128022.008	128	975.959	3	2	4	5	1	32451	0	1000	2048	474	0	3	2	4	5	1	1478	1954	2362	2818	3274	6000	5000	1	1	1	1	1	1
1	23	0	5	1000	133020	133020	133	974.001	1	3	2	5	4	13254	0	1000	1880	402	0	1	3	2	5	4	1406	1800	2240	2632	3044	6000	5000	1	1	1	1	1	1
1	24	1	5	1000	138020	138020.012	138	972.025	3	2	4	5	1	32451	0	1000	1992	486	0	3	2	4	5	1	1490	1984	2376	2820	3230	6000	5000	1	1	1	1	1	1
1	25	0	5	1000	143020	143020.001	143	970	3	5	1	2	4	35124	0	1000	1912	448	0	3	5	1	2	4	1452	1918	2340	2748	3122	6000	5000	1	1	1	1	1	1
1	26	0	5	1000	148020	148022.002	148	970.002	3	2	4	5	1	32451	0	1000	1936	460	0	3	2	4	5	1	1464	1892	2286	2706	3086	6000	5000	1	1	1	1	1	1
1	27	1	5	1000	153020	153020.013	153	966.021	1	4	5	2	3	14523	0	1000	1840	618	0	1	4	5	2	3	1622	2088	2528	2908	3282	6000	5000	1	1	1	1	1	1
1	28	0	5	1000	158020	158022	158	965.996	1	4	5	2	3	14523	0	1000	1844	428	0	1	4	5	2	3	1432	1868	2310	2730	3104	6000	5000	1	1	1	1	1	1
1	29	1	5	1000	163020	163020.006	163	962.01	3	2	4	5	1	32451	0	1000	1950	436	0	3	2	4	5	1	1440	1880	2270	2700	3122	6000	5000	1	1	1	1	1	1
1	30	1	5	1000	168020	168020.008	168	962.019	3	5	1	2	4	35124	0	1000	1798	434	0	3	5	1	2	4	1438	1830	2216	2606	3014	6000	5000	1	1	1	1	1	1
1	31	0	5	1000	173020	173020.08	173	960.078	3	2	4	5	1	32451	0	1000	1814	348	0	3	2	4	5	1	1352	1754	2170	2562	2954	6000	5000	1	1	1	1	1	1
1	32	1	5	1000	178020	178020.003	178	958.006	3	5	1	2	4	35124	0	1000	1722	394	0	3	5	1	2	4	1398	1798	2186	2560	2908	6000	5000	1	1	1	1	1	1
1	33	1	5	1000	183020	183020	183	956.002	3	5	1	2	4	35124	0	1000	1824	396	0	3	5	1	2	4	1400	1812	2248	2646	3012	6000	5000	1	1	1	1	1	1
1	34	0	5	1000	188020	188020.016	188	954.018	1	4	5	2	3	14523	0	16000	2074	506	0	1	4	5	2	3	1510	2018	2474	2984	3400	6000	5000	1	1	1	1	1	1
1	35	0	5	1000	208020	208020	208	948	1	4	5	2	3	14523	0	1000	1924	482	0	1	4	5	2	3	1486	1980	2408	2834	3244	6000	5000	1	1	1	1	1	1
1	36	1	5	1000	213020	213021.987	213	947.995	1	4	5	2	3	14523	0	1000	1714	422	0	1	4	5	2	3	1426	1934	2314	2678	2974	6000	5000	1	1	1	1	1	1
1	37	0	5	1000	218020	218020.008	218	944.011	3	5	1	2	4	35124	0	1000	1664	418	0	3	5	1	2	4	1422	1800	2178	2552	2866	6000	5000	1	1	1	1	1	1
1	38	1	5	1000	223020	223020.003	223	941.988	1	3	2	5	4	13254	0	1000	1840	440	0	1	3	2	5	4	1444	1896	2356	2700	3062	6000	5000	1	1	1	1	1	1
1	39	1	5	1000	228020	228021.992	228	942.004	3	2	4	5	1	32451	0	1000	1902	410	0	3	2	4	5	1	1414	1846	2238	2670	3086	6000	5000	1	1	1	1	1	1
1	40	0	5	1000	233020	233022.019	233	940.035	1	4	5	2	3	14523	0	1000	1772	416	0	1	4	5	2	3	1420	1874	2234	2642	3006	6000	5000	1	1	1	1	1	1
1	41	0	5	1000	238020	238021.988	238	939.998	1	4	5	2	3	14523	0	1000	1734	428	0	1	4	5	2	3	1432	1826	2194	2634	2982	6000	5000	1	1	1	1	1	1
1	42	0	5	1000	243020	243021.99	243	937.999	3	2	4	5	1	32451	0	1000	1714	406	0	3	2	4	5	1	1410	1788	2156	2528	2916	6000	5000	1	1	1	1	1	1
