BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5
1	1	0	5	1000	8020	8021.878	9	17.998	3	5	1	2	4	35124	0	1000	1254	1054	0	3	5	1	2	4	2058	2312	2586	2840	3144	6000	5000	1	1	1	1	1	1
1	2	1	5	1000	13020	13021.879	14	16.002	1	3	2	5	4	13254	0	1000	1346	706	0	1	3	2	5	4	1710	2032	2306	2588	2894	6000	5000	1	1	1	1	1	1
1	3	1	5	1000	18020	18021.995	19	14.107	3	2	4	5	1	32451	0	1000	1190	648	0	3	2	4	5	1	1652	1890	2182	2426	2686	6000	5000	1	1	1	1	1	1
1	4	1	5	1000	23020	23021.879	24	12.001	3	2	4	5	1	32451	0	1000	1214	650	0	3	2	4	5	1	1654	1906	2176	2418	2700	6000	5000	1	1	1	1	1	1
1	5	0	5	1000	28020	28021.879	29	12.001	3	5	1	2	4	35124	0	1000	1220	342	0	3	5	1	2	4	1346	1606	1870	2136	2412	6000	5000	1	1	1	1	1	1
1	6	0	5	1000	33020	33021.906	34	10.017	1	4	5	2	3	14523	0	1000	1298	582	0	1	4	5	2	3	1586	1878	2132	2404	2730	6000	5000	1	1	1	1	1	1
1	7	1	5	1000	38020	38021.866	39	7.997	3	2	4	5	1	32451	0	1000	1266	630	0	3	2	4	5	1	1634	1880	2184	2446	2714	6000	5000	1	1	1	1	1	1
1	8	0	5	1000	43020	43021.886	44	6.009	1	3	2	5	4	13254	0	1000	1336	570	0	1	3	2	5	4	1574	1856	2128	2420	2742	6000	5000	1	1	1	1	1	1
1	9	1	5	1000	48020	48021.876	49	3.999	1	3	2	5	4	13254	0	1000	1256	698	0	1	3	2	5	4	1702	1994	2240	2504	2802	6000	5000	1	1	1	1	1	1
1	10	0	5	1000	53020	53021.877	54	1.998	3	2	4	5	1	32451	0	1000	1238	718	0	3	2	4	5	1	1722	1978	2254	2520	2802	6000	5000	1	1	1	1	1	1
1	11	1	5	1000	58020	58021.89	59	0	3	5	1	2	4	35124	0	1000	1288	562	0	3	5	1	2	4	1566	1802	2076	2356	2624	6000	5000	1	1	1	1	1	1
1	12	0	5	1000	63020	63021.903	64	0	3	2	4	5	1	32451	0	1000	1324	580	0	3	2	4	5	1	1584	1844	2166	2444	2730	6000	5000	1	1	1	1	1	1
1	13	1	5	1000	68020	68021.879	68	997.97	1	4	5	2	3	14523	0	1000	1284	684	0	1	4	5	2	3	1688	1988	2222	2508	2796	6000	5000	1	1	1	1	1	1
1	14	1	5	1000	73020	73021.881	73	995.984	3	2	4	5	1	32451	0	1000	1244	550	0	3	2	4	5	1	1554	1806	2092	2342	2610	6000	5000	1	1	1	1	1	1
1	15	0	5	1000	78020	78021.892	78	993.991	3	2	4	5	1	32451	0	1000	1212	572	0	3	2	4	5	1	1576	1832	2094	2338	2616	6000	5000	1	1	1	1	1	1
1	16	0	5	1000	83020	83021.881	83	992.015	1	3	2	5	4	13254	0	1000	1244	556	0	1	3	2	5	4	1560	1836	2092	2354	2654	6000	5000	1	1	1	1	1	1
1	17	0	5	1000	88020	88021.878	88	990	1	4	5	2	3	14523	0	16000	1292	636	0	1	4	5	2	3	1640	1916	2210	2458	2794	6000	5000	1	1	1	1	1	1
1	18	0	5	1000	108020	108021.901	108	984.02	1	4	5	2	3	14523	0	1000	1262	696	0	1	4	5	2	3	1700	1976	2246	2510	2828	6000	5000	1	1	1	1	1	1
1	19	0	5	1000	113020	113021.881	113	981.991	3	2	4	5	1	32451	0	1000	1242	624	0	3	2	4	5	1	1628	1876	2152	2412	2698	6000	5000	1	1	1	1	1	1
1	20	0	5	1000	118020	118021.883	118	980.002	3	2	4	5	1	32451	0	1000	1246	618	0	3	2	4	5	1	1622	1872	2150	2398	2718	6000	5000	1	1	1	1	1	1
1	21	1	5	1000	123020	123021.865	123	977.988	1	3	2	5	4	13254	0	1000	1280	876	0	1	3	2	5	4	1880	2170	2454	2718	3010	6000	5000	1	1	1	1	1	1
1	22	0	5	1000	128020	128021.863	128	977.956	1	3	2	5	4	13254	0	1000	1264	564	0	1	3	2	5	4	1568	1850	2098	2370	2680	6000	5000	1	1	1	1	1	1
1	23	1	5	1000	133020	133021.88	133	975.971	3	2	4	5	1	32451	0	1000	1230	682	0	3	2	4	5	1	1686	1920	2208	2472	2760	6000	5000	1	1	1	1	1	1
1	24	0	5	1000	138020	138021.89	138	973.998	1	4	5	2	3	14523	0	1000	1250	544	0	1	4	5	2	3	1548	1820	2084	2340	2656	6000	5000	1	1	1	1	1	1
1	25	0	5	1000	143020	143021.869	143	971.99	1	3	2	5	4	13254	0	1000	1732	856	0	1	3	2	5	4	1860	2152	2876	3150	3462	6000	5000	1	1	1	1	1	1
1	26	1	5	1000	148020	148021.894	148	969.996	3	5	1	2	4	35124	0	1000	1214	618	0	3	5	1	2	4	1622	1894	2156	2414	2700	6000	5000	1	1	1	1	1	1
1	27	1	5	1000	153020	153021.971	153	968.079	1	3	2	5	4	13254	0	1000	1398	536	0	1	3	2	5	4	1540	1848	2164	2468	2774	6000	5000	1	1	1	1	1	1
