BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5	
1	24	0	5	1000	138020.000	138020.999	139	20.999	3	2	4	5	1	32451	0	1000	1166.000	342.000	0	3	2	4	5	1	1346.000	1592.000	1832.000	2052.000	2278.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	25	0	5	1000	143020.000	143020.997	144	20.997	1	4	5	2	3	14523	0	1000	1078.000	308.000	0	1	4	5	2	3	1312.000	1550.000	1764.000	2032.000	2266.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	26	1	5	1000	148020.000	148021.001	149	21.001	3	2	4	5	1	32451	0	1000	1074.000	308.000	0	3	2	4	5	1	1312.000	1528.000	1732.000	1972.000	2150.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	27	0	5	1000	153020.000	153020.988	154	20.988	1	3	2	5	4	13254	0	1000	1352.000	352.000	0	1	3	2	5	4	1356.000	1656.000	1938.000	2282.000	2522.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	28	1	5	1000	158020.000	158020.999	159	20.999	3	5	1	2	4	35124	0	1000	1104.000	332.000	0	3	5	1	2	4	1336.000	1538.000	1778.000	2032.000	2268.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	29	0	5	1000	163020.000	163021.008	164	21.008	3	5	1	2	4	35124	0	1000	1156.000	322.000	0	3	5	1	2	4	1326.000	1582.000	1814.000	2064.000	2298.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	30	1	5	1000	168020.000	168021.000	169	21.000	1	3	2	5	4	13254	0	1000	1138.000	330.000	0	1	3	2	5	4	1334.000	1602.000	1832.000	2076.000	2316.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	31	1	5	1000	173020.000	173021.010	174	21.010	3	2	4	5	1	32451	0	1000	1184.000	312.000	0	3	2	4	5	1	1316.000	1540.000	1784.000	2016.000	2246.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	32	0	5	1000	178020.000	178021.020	179	21.020	1	4	5	2	3	14523	0	1000	1156.000	338.000	0	1	4	5	2	3	1342.000	1624.000	1886.000	2120.000	2354.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	33	0	5	1000	183020.000	183020.999	184	20.999	1	4	5	2	3	14523	0	1000	1196.000	346.000	0	1	4	5	2	3	1350.000	1656.000	1908.000	2140.000	2416.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	34	1	5	1000	188020.000	188021.030	189	21.030	3	5	1	2	4	35124	0	16000	1162.000	312.000	0	3	5	1	2	4	1316.000	1538.000	1776.000	2066.000	2302.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	35	1	5	1000	208020.000	208021.001	209	21.001	3	5	1	2	4	35124	0	1000	1098.000	384.000	0	3	5	1	2	4	1388.000	1602.000	1824.000	2084.000	2298.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	36	1	5	1000	213020.000	213021.031	214	21.031	1	4	5	2	3	14523	0	1000	1056.000	308.000	0	1	4	5	2	3	1312.000	1548.000	1762.000	2002.000	2234.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	37	0	5	1000	218020.000	218020.996	219	20.996	1	4	5	2	3	14523	0	1000	1054.000	372.000	0	1	4	5	2	3	1376.000	1622.000	1836.000	2060.000	2282.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	38	0	5	1000	223020.000	223021.013	224	21.013	3	5	1	2	4	35124	0	1000	1100.000	342.000	0	3	5	1	2	4	1346.000	1570.000	1798.000	2042.000	2266.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
