BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5	
1	24	0	5	1000	138020.000	138020.959	139	20.959	3	5	1	2	4	35124	0	1000	960.000	308.000	0	3	5	1	2	4	1312.000	1518.000	1724.000	1922.000	2116.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	25	0	5	1000	143020.000	143020.964	144	20.964	1	4	5	2	3	14523	0	1000	1002.000	294.000	0	1	4	5	2	3	1298.000	1520.000	1734.000	1956.000	2174.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	26	1	5	1000	148020.000	148020.957	149	20.957	3	2	4	5	1	32451	0	1000	964.000	264.000	0	3	2	4	5	1	1268.000	1486.000	1706.000	1914.000	2132.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	27	0	5	1000	153020.000	153020.960	154	20.960	3	2	4	5	1	32451	0	1000	968.000	202.000	0	3	2	4	5	1	1206.000	1434.000	1664.000	1866.000	2064.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	28	1	5	1000	158020.000	158020.963	159	20.963	1	4	5	2	3	14523	0	1000	1024.000	348.000	0	1	4	5	2	3	1352.000	1542.000	1780.000	2006.000	2242.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	29	0	5	1000	163020.000	163020.960	164	20.960	3	2	4	5	1	32451	0	1000	928.000	830.000	0	3	2	4	5	1	1834.000	2050.000	2240.000	2454.000	2642.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	30	0	5	1000	168020.000	168020.971	169	20.971	1	4	5	2	3	14523	0	1000	964.000	380.000	0	1	4	5	2	3	1384.000	1588.000	1796.000	2018.000	2222.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	31	1	5	1000	173020.000	173020.951	174	20.951	1	3	2	5	4	13254	0	1000	1044.000	258.000	0	1	3	2	5	4	1262.000	1482.000	1730.000	1936.000	2170.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	32	1	5	1000	178020.000	178021.053	179	21.053	3	2	4	5	1	32451	0	1000	1016.000	334.000	0	3	2	4	5	1	1338.000	1568.000	1798.000	2020.000	2232.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	33	1	5	1000	183020.000	183020.982	184	20.982	1	3	2	5	4	13254	0	1000	978.000	238.000	0	1	3	2	5	4	1242.000	1450.000	1670.000	1876.000	2084.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	34	0	5	1000	188020.000	188020.997	189	20.997	3	2	4	5	1	32451	0	16000	1006.000	324.000	0	3	2	4	5	1	1328.000	1554.000	1758.000	1972.000	2206.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
