BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5
1	1	1	5	1000	8020	8021.986	9	17.986	1	4	5	2	3	14523	0	1000	1168	836	0	1	4	5	2	3	1840	2088	2344	2590	2892	6000	5000	1	1	1	1	1	1
1	2	0	5	1000	13020	13020	14	14.012	1	3	2	5	4	13254	0	1000	1270	608	0	1	3	2	5	4	1612	1890	2222	2520	2782	6000	5000	1	1	1	1	1	1
1	3	1	5	1000	18020	18021.988	19	13.968	3	5	1	2	4	35124	0	1000	1166	542	0	3	5	1	2	4	1546	1794	2040	2334	2602	6000	5000	1	1	1	1	1	1
1	4	0	5	1000	23020	23020	24	10.012	3	2	4	5	1	32451	0	1000	1176	618	0	3	2	4	5	1	1622	1872	2142	2390	2692	6000	5000	1	1	1	1	1	1
1	5	0	5	1000	28020	28021.988	29	11.988	1	4	5	2	3	14523	0	1000	1198	620	0	1	4	5	2	3	1624	1902	2168	2416	2720	6000	5000	1	1	1	1	1	1
1	6	0	5	1000	33020	33021.997	34	9.996	3	2	4	5	1	32451	0	1000	1184	716	0	3	2	4	5	1	1720	1976	2246	2506	2792	6000	5000	1	1	1	1	1	1
1	7	1	5	1000	38020	38020.002	39	6.001	3	2	4	5	1	32451	0	1000	1188	608	0	3	2	4	5	1	1612	1880	2150	2400	2682	6000	5000	1	1	1	1	1	1
1	8	1	5	1000	43020	43021.997	44	6.007	3	2	4	5	1	32451	0	1000	1210	628	0	3	2	4	5	1	1632	1882	2174	2428	2716	6000	5000	1	1	1	1	1	1
1	9	0	5	1000	48020	48022.015	49	3.985	1	4	5	2	3	14523	0	1000	1166	506	0	1	4	5	2	3	1510	1788	2022	2288	2574	6000	5000	1	1	1	1	1	1
1	10	1	5	1000	53020	53020	54	0	3	2	4	5	1	32451	0	1000	1180	500	0	3	2	4	5	1	1504	1740	2024	2262	2576	6000	5000	1	1	1	1	1	1
1	11	0	5	1000	58020	58020	58	1000	3	2	4	5	1	32451	0	1000	1188	614	0	3	2	4	5	1	1618	1866	2148	2398	2696	6000	5000	1	1	1	1	1	1
1	12	1	5	1000	63020	63020	63	998	3	5	1	2	4	35124	0	1000	1150	518	0	3	5	1	2	4	1522	1764	2010	2280	2530	6000	5000	1	1	1	1	1	1
